subject,group,story,event_num,valence,event_start_sec,event_end_sec,event_duration_sec,transcript,mean_pupil_size,z_pupil
1040,1,Pool Party,16,positive,248,276,28,"So I take off and I'm running and the second I hit the ramp, I slide in and I lose all my power and I'm trying to break the surface of the water and I'm swimming up. and trying to break it but I can't and I'm getting tired and my eyes are sort of closing and this is a sensation known as drowning. So I'm drowning. and I'm in the pool drowning and I'm trying to call for help but no one can really hear me and my eyes are really coming down now",12.798900779543951,0.14334153323119428
1040,1,Pool Party,17,positive,276,292,16,and all of a sudden I feel something grab me all around my stomach and pull me out of the pool and pull me onto the surface of the concrete that was right by the pool and open my eyes for a little second and I see Uncle Michael's face.,32.119125901296485,0.4040266888744069
1040,1,Pool Party,18,positive,292,304,12,"And then he pulled me into the house and put me in the master bed, which was like temperpedic with a really nice warm pillow. And I fell right to sleep.",-43.520510058722124,-0.6165685758688004
1040,1,Pool Party,19,positive,304,324,20,"Now, recently my biological uncle and Uncle Michael broke up. And this was really rough for me because it meant I really wouldn't get to see him. These pool parties would no longer have Uncle Michael at them, which was a really rough thing for me you know, he was such an influential part of my life. ",-10.076854710361946,-0.16531790747211664
1040,1,Pool Party,20,positive,324,348,24,But he will forever change my definition of family. My definition of family is no longer related by blood or by marriage. It's someone who would run from the backyard and ruin his really nicely picked out summer outfit just because he saw that red bathing suit going up and down and he thought maybe there's a chance that David's in trouble and he jumped in and he saved my life.,-8.057741287907593,-0.1380742861645577
1040,1,Pool Party,21,positive,348,367,19,"And I'll also never forget waking up on that summer day to a red Clifford the dog plate with a hot dog on it with a line of red tomato ketchup and a red post-it on it with writing on it that said, here I come to save the day. Love, Uncle Michael. Thank you.",-18.842467185551595,-0.28359111795506065
1040,1,Pool Party,22,positive,367,374,7,[applause],-130.2042747334276,-1.786180759141095
1040,1,Sea Ice,23,neutral,376,389,13,"I'm an arctic guy. I study arctic science. When I go to a cocktail party and I tell people what I do, they kind of run away from me usually. The northern hemisphere of your planet Earth, where you live, it's covered with an ocean, but on top of that ocean is a sea ice cover. ",88.87945593854906,1.1698860604332777
1040,1,Sea Ice,24,neutral,389,408,19,"So when I started my research work in the arctic, and there wasn't much happening, really. It wasn't no big changes going on in the sea ice cover. We never really thought that sea ice would become sort of a fundamental characteristic of our international discourse about global warming and the fact that our planet is warming at a global scale.",-24.63603472865718,-0.36176293257866504
1040,1,Sea Ice,25,neutral,408,428,20,And we're going to have at some point in the near future no ice in the northern hemisphere in summer. Now that's a very major change that's happened on our planet system. And I work with a whole bunch of scientists from all around the world that study this. And we study the sea ice itself. We also study the connections with glacial ice and the land and all those kind of things.,49.05257719602235,0.6325074316465156
1040,1,Sea Ice,26,neutral,428,456,28,"But when you look at what's happening to the sea ice cover, this change that we have, this reduction, we found recently that this is significant over at least the last 1,450 years. So that includes the last medieval warm period it includes the cold periods before that it includes right up to before the industrial revolution so in fact what we're seeing in the Arctic right now is unique to our time scale of what we're talking about on the planet.",-105.86929783439828,-1.4578322435042337
1040,1,Sea Ice,27,neutral,456,470,14,To do this work we have a whole bunch of tools. One of our largest and most visible tools is the research icebreaker the Amundsen. The Amundsen is a ship that will hold 40 scientists and we can deploy to the Arctic anywhere in the Arctic for any amount of time.,132.8081856420143,1.7626104033325332
1040,1,Sea Ice,28,neutral,470,483,13,"So we've overwintered now twice in the high Arctic and we're studying everything in this system. So we study everything from the bottom of the ocean to the top of the atmosphere in the physical world, everything from viruses to whales in the biological world and all the connections between those.",101.29270533708736,1.3373763371305525
1040,1,Sea Ice,29,neutral,483,498,15,"This takes a lot of people so the networks are not just here at the University of Manitoba but We have a national network called ArcticNet, which includes Laval University and many other universities across the country. We also have an international network, which includes universities around the world that study the Arctic.",-69.9169845211014,-0.9727325962305485
1040,1,Sea Ice,30,neutral,498,508,10,Now I could talk for a long time about this. I write books about these kind of things. But I wanted to just highlight a few key things that are happening. And these are things that we were surprised about.,14.325957595969578,0.1639459020393893
1040,1,Sea Ice,31,neutral,508,525,17,"First one is, multi-year sea ice is being replaced with very thin first-year sea ice. So multi-year sea ice is really, really thick, really, really hard. And this young stuff is very saline. It's very salty. Remember, it's an ocean that this ice forms on. Even if you were to taste it, you'd spit it out right away because it's really, really salty.",12.305665872299892,0.13668638207465747
1040,1,Sea Ice,32,neutral,525,551,26,"The other thing is we're finding crystals in the ice itself called ikaite, which is associated with how CO2 moves through the systems. Up until just recently, we thought the ocean was capped by this ice cover and that CO2 couldn't move between the ocean and the atmosphere. CO2 is the big problem, right? This is what's causing our planet to warm, and we thought that it was decoupled in the Arctic, but we're finding, in fact, it's not. This young sea ice actually plays an active role in exchanging carbon dioxide with the surface.",10.539273993829784,0.11285269800192668
1040,1,Sea Ice,33,neutral,551,562,11,"There are similar processes going on with bromine, mercury, and they're very reactive with the atmosphere, so we're very concerned about what these young ice types mean for the evolution of the Arctic atmosphere.",-152.83950057417925,-2.091594766179351
1040,1,Sea Ice,34,neutral,562,586,24,"Snow on sea ice is also very important. Snow falls on the sea ice. When it falls on ice, it's already there. It forms a thick blanket. It insulates that ice, so the ice can't grow as thick as it would have otherwise. If it falls in the open ocean, it does absolutely nothing at all. So what that's doing is it's protecting this multi-year sea ice from growing too thick, which means that it gets thinner and thinner each year because the snow cover doesn't allow it to grow as thick as it used to be.",48.6280699731827,0.6267796137375499
1040,1,Sea Ice,35,neutral,586,608,22,"Of course, this is affecting the animals that live in this environment, in particular polar bears. You've probably heard in the media that polar bears, the sea ice is disappearing. This is an important habitat for the polar bear. So what's going to happen with our polar bears? We have lots of them here in Manitoba. We have lots of them in Canada. Unfortunately, it's not as simple and straightforward as reduction in sea ice means reduction in polar bear habitat. It's much more complicated than that.",49.730285757764726,0.6416516605975353
1040,1,Sea Ice,36,neutral,608,622,14,"The big problem is when you remove all the sea ice and you have open water. In those areas, the length of that open water is really important because the polar bears have to go on land and have to be able to forage on the sea ice. They have to wait for it to happen in the fall.",-34.35188869002669,-0.4928576214948254
1040,1,Sea Ice,37,neutral,622,639,17,"When you look at the rest of the ecosystem in the Arctic, a good way to think about it is that the sea ice acts like the trees in a tropical rainforest. If you're sitting in your seat right now and you think, okay, if we clear cut all the tropical rainforest trees, we can expect there to be an impact on everything in the tropical ecosystem, right? ",-90.2105248794777,-1.2465505612665206
1040,1,Sea Ice,38,neutral,639,651,12,"Well, sea ice plays exactly the same role. If you get rid of all the sea ice, it changes the light environment and the heat environment, which affects everything that lives in the ocean because the ocean has evolved to take advantage of the timing and presence of the sea ice.",10.3320791956759,0.11005704692307891
1040,1,Sea Ice,39,neutral,651,663,12,"So in fact, our research work shows that the change in sea ice is affecting everything in the marine system, right? From the very smallest viruses and bacteria all the way up through the food chain to polar bears, ring seals, those kinds of things. ",22.098749071749335,0.2688231145395965
1040,1,Sea Ice,40,neutral,663,676,13,"Another thing we're finding about the ecosystem is that invasive species are becoming a key thing in the Arctic. So on the Atlantic side of the Arctic, we're getting species moving north and displacing the Arctic species. The same's happening on the Pacific side.",40.03710840474709,0.510862944056977
1040,1,Sea Ice,41,neutral,676,695,19,"The other thing that was surprising to us is just how thick some of the multi-year ice is. It piles up on itself. When it piles up on itself, it can actually get thicker in very localized areas in the Arctic. And so this was a big surprise to us as well. This idea of the ice being able to move faster is also a big hazard.",1.5495478151045505,-0.008444448036621815
1040,1,Sea Ice,42,neutral,695,714,19,"What is the big paradox for us from an ice hazards perspective is one of the things that people are looking at the Arctic for is to increase development. CO2 is the thing that is causing a lot of this issue of our warming planet, yet it is opening up the Arctic for new development. And so people around the planet are interested in developing these resources that are there.",28.406566747459056,0.3539336358818156
1040,1,Sea Ice,43,neutral,714,729,15,And of course the big resources are oil and natural gas. There's also lots of minerals and transportation is a big thing but we have to remember that there are hazards that are still there and we need to pay attention to those when we think about how to develop these resources sustainably.,9.498314930288204,0.0988071797024518
1040,1,Sea Ice,44,neutral,729,742,13,"It's very important that you remember that you live on planet Earth, and it is a unit. It functions as a unit. It doesn't operate as Manitoba, Saskatchewan, Ontario, British Columbia, northern states, right? It operates as a whole unit. ",-90.84286206315211,-1.2550826004175324
1040,1,Sea Ice,45,neutral,742,757,15,"And unfortunately, it doesn't come with a manual. So we have to figure it out. And that's what research groups like mine do, is we try to figure out what these characteristics are so that we can inform you and we can spread these ideas on really cool things like TED.",16.879383745885068,0.1983989319145292
1040,1,Natalie Wood,46,negative,759,771,12,[music],-13.52139420273492,-0.21179460782264492
1040,1,Natalie Wood,47,negative,771,795,24,"One hand, one heart, even death won't part us now. Those dreamy lyrics from West Side Story sound like a promise, don't they? A vowing of undying love between two star crossed lovers, played to perfection, a Richard Bamer, and Natalie Wood. Together they became the faces of one of Hollywood's most iconic musicals, leaving audiences in awe for generations.",20.589020876973535,0.24845255845373784
1040,1,Natalie Wood,48,negative,795,810,15,"But here's the kicker. If anyone needed a little undying love, or heck maybe even just a hug, it was Natalie Wood. Beneath the glitz and the glamour, her life was more tragic backstory than fairy tale ending.",44.71214022049581,0.5739425090643892
1040,1,Natalie Wood,49,negative,810,829,19,"Born in 1938 in San Francisco, Natalie Wood entered the world with stars practically stitched into her baby blanket, and a family ready to cash in on them. Her parents, Nikolai and Maria Zakarinko, were Russian immigrants chasing the ever-illusive American dream.",-105.22087728351158,-1.44908319367873
1040,1,Natalie Wood,50,negative,829,837,8,Unfortunately their dream came with a catch. They were pretty sure their ticket to success was wrapped up in their talented little daughter.,22.333511285808974,0.2719907289915823
1040,1,Natalie Wood,51,negative,837,853,16,"By the time Natalie was four, she was trotted off to work in front of the camera, perfecting her doe-eyed innocence while her dad perfected his drinking habit. Meanwhile, her mom Maria was less supportive cheerleader and more strict Soviet drill sergeant.",62.521958475597884,0.8142479513949427
1040,1,Natalie Wood,52,negative,853,864,11,"Keeping Natalie and her sisters on a schedule so tight, it could have been designed by a bond villain. Maria even added a little flair by scaring the daylights out of them at every single opportunity.",24.318528312392186,0.298774292292129
1040,1,Natalie Wood,53,negative,864,870,6,"Fun childhood, right? Here's where strict parenting veered into the straight up bizarre.",43.651326341474544,0.5596290924546735
1040,1,Natalie Wood,54,negative,870,901,31,"After a gypsy fortune teller warned Maria that one of her daughters would die in dark open water, she turned the family home into a live action final destination. The unlucky doomed daughter, Natalie, their golden goose and Maria's retirement plan. Growing up under this prophecy was anything but idealic. Natalie avoided water like she was cursed. Even steering clear of the backyard pool she'd one day own in her Hollywood hay day, a glamorous starlit with a fear of her own luxury.",-27.568851730385575,-0.40133503133789916
1040,1,Natalie Wood,55,negative,901,908,7,"Dramatic? Sure, but when your mom acts like Poseidon's got your number, the deep end is off limits.",67.50899325517689,0.881537329728788
1040,1,Natalie Wood,56,negative,908,925,17,"Still, Natalie's on-screen presence was pure sunshine. Soft, warm and captivating, she dazzled audiences and became a household name by her teens. Girls across America didn't just admire her, they wanted to be her, perfect hair and all.",-13.169922802908916,-0.20705225228639285
1040,1,Natalie Wood,57,negative,925,930,5,"Time wasn't on Natalie's side, and the injenue act couldn't last forever. ",111.54619945686909,1.4757253311851108
1040,1,Natalie Wood,58,negative,930,947,17,"Enter, rebel without a cause. As Judy, a rebellious teen stirring the pots, Natalie shed her innocent image and stepped into the role light years from her real life personality. Sharing the screen with James Dean, she proved she was more than a sweet face.",-45.48916980023427,-0.6431314325586437
1040,1,Natalie Wood,59,negative,947,957,10,"This was her transformation. Hollywood had boxed her in for years, but with one defiant role, Natalie broke free. Audiences could not get enough.",11.97897815250047,0.13227842934398487
1040,1,Natalie Wood,60,negative,957,972,15,"As she grew into a Hollywood icon, her talent only deepened. Eleven Academy Award nominations later, with ten wins under her belt, Natalie Wood wasn't just a star, she was THE star. Her life sparkled like a fairy tale.",50.1321585837771,0.6470740756852282
1040,1,Natalie Wood,61,negative,972,981,9,"But fairy tales gloss over the ugly truths. Beneath Hollywood's glittering veneer lay a far darker story, one the cameras didn't capture.",30.552292810891434,0.3828856242405738
1040,1,Natalie Wood,62,negative,981,996,15,"By this time, Natalie's father, Nikolai, had fully embraced his role as the family drunk, a position he held with alarming dedication. His drinking soon turned violent, adding another layer of chaos to an already oppressive household.",-73.84324565550494,-1.0257091008244579
1040,1,Natalie Wood,63,negative,996,1009,13,"Meanwhile, Maria was still in charge, running the show with an iron fist and a steady stream of terrifying prophecy reminders, because nothing says family bonding, like ominous predictions about your watery demise.",60.19230566796748,0.7828142646275966
1040,1,Natalie Wood,64,negative,1009,1034,25,"For Natalie, there was no escape. At home, her parents manipulated her every move, ensuring the money kept pouring in. On set, directors used their own brand of coercion to squeeze out the perfect performance. Wherever she went, Natalie was boxed in by people who saw her as a means to an end rather than a person. It wasn't just control, it was soul crushing, and Natalie had nowhere to turn.",-32.41625083032436,-0.4667403245406983
1040,1,Natalie Wood,65,negative,1034,1051,17,"From an early age, Natalie learned to see danger everywhere. Not the playful, under the bed kind, but real, tangible threats no one protected her from. Instead of shielding her, those around Natalie often nudged, sometimes shoved, her straight into harm's way.",61.57442412550548,0.8014629999787698
1040,1,Natalie Wood,66,negative,1051,1064,13,"At home, some dangers were oddly comforting, like her doll collection, which came alive to keep her company. It's cute until you realize that's just lonely child code for ""I had no one else.""",55.188810672163214,0.7153027908470595
1040,1,Natalie Wood,67,negative,1064,1071,7,"But the more sinister dangers, those were very real, lurking beyond her understanding, waiting to strike.",-140.92999086985702,-1.9309013802927595
1040,1,Natalie Wood,68,negative,1071,1084,13,"By 15, Natalie's life became a full-blown Hollywood soap opera. When she came home with big news, her high school sweetheart had proposed, she'd said, ""Yes,"" she probably expected congratulations.",-73.28498197765653,-1.0181765253584498
1040,1,Natalie Wood,69,negative,1084,1090,6,"Instead, she got Maria's wrath, a level of fury that could have made the devil himself take notes. ",50.359263516557434,0.6501383714879995
1040,1,Natalie Wood,70,negative,1090,1103,13,"Maria wasn't just angry, she was calculating. To her, Natalie's high school Romeo wasn't just a distraction, he was a threat to her iron grip on Natalie's career and the family's golden ticket.",40.069768753904555,0.5113036256820523
1040,1,Natalie Wood,71,negative,1103,1117,14,"Worse, Maria had already someone else in mind for her daughter. Frank Sinatra. Old blue eyes himself, a man not only old enough to be Natalie's father, but with cufflinks likely older than her teenage fiance.",52.8081772326313,0.6831812293847612
1040,1,Natalie Wood,72,negative,1117,1132,15,"For Maria, love was irrelevant when her career connections were on the line. According to a book by Frank Sinatra's former right-hand man, George Jacobs, Maria wasn't just overbearing, she was downright exploitive.",-79.6915879452312,-1.104619983614098
1040,1,Natalie Wood,73,negative,1132,1151,19,"She orchestrated what can only be described as a sleazy Hollywood audition, dragging Natalie to Sinatra's home under the guise of a casual meeting. The unspoken plan to deliver her underage daughter on a silver platter, ensuring Sinatra got what he wanted without the messy business of legal trouble.",3.5923906532567726,0.019119351032093578
1040,1,Natalie Wood,74,negative,1151,1176,25,"Maria, ever the master manipulator, had already set the stage. She forced Natalie to end her engagement with her high school sweetheart, dressed her in a tight black party dress, and practically delivered her into Sinatra's lap. And Sinatra, a man not exactly famous for his restraint didn't hesitate to play along. Just like that, Natalie found herself ensnared and yet another web of exploitation.",61.23783725958253,0.796921479423101
1040,1,Natalie Wood,75,negative,1176,1190,14,"Meanwhile, her ex-Fiancé, heartbroken and blind sighted, was left in emotional ruins. The devastation was so profound that he attempted to take his own life. Yet another tragic consequence of Maria's ruthless schemes.",-143.99322175202465,-1.9722331357074463
1040,1,Natalie Wood,76,negative,1190,1202,12,"From then on, Natalie's life included a shadowy entourage, Sinatra's men, who followed her under the guise of protection. ",-98.68257265807146,-1.360862743441503
1040,1,Natalie Wood,77,negative,1202,1212,10,"But their watchful eyes didn't shield her from Hollywood's darker side. When she landed the role in Rebel Without A Cause, Natalie wasn't just expected to act like a rebellious teen. She was pressured to prove she could be a bad girl.",140.22349052124042,1.862664098069584
1040,1,Natalie Wood,78,negative,1212,1227,15,"Q. Nicklaus Ray, a 42-year-old director who exploited the vulnerable teenager, coercing her into sleeping with him to secure the role. It was yet another horrifying chapter in Natalie's life, all wrapped in Hollywood's glitzy facade.",123.38084127886344,1.6354085349731844
1040,1,Natalie Wood,79,negative,1227,1233,6,"On the surface, Natalie's life sparkled, glamorous parties, iconic roles, and the adoration. ",145.4605814408712,1.9333274497074748
1040,1,Natalie Wood,80,negative,1233,1238,5,"Beneath the glitz and glamour, Natalie's life was a storm of power plays and heartbreak.",-179.5527713770063,-2.452033276242766
1040,1,Natalie Wood,81,negative,1238,1249,11,That seemed to change when she met Robert Wagner on the set of A Kiss Before Dying. Sparks flew and their whirlwind romance led to a picture-perfect Hollywood marriage.,-167.47045033962056,-2.28900817067006
1040,1,Natalie Wood,82,negative,1249,1269,20,"But while Natalie escaped from her mother's control, she traded one oppressive force for another. Wagner, despite his public adoration of Natalie, had a dark temper. Accusations of infidelity tore their marriage apart, culminating in a dramatic divorce. Natalie remained silent, letting Wagner's narrative stand.",48.6058097045139,0.6264792589763597
1040,1,Natalie Wood,83,negative,1269,1285,16,"But years later, Suzanne Finstad's biography Natasha revealed a bombshell. Natalie had discovered Wagner in an affair with another man. Devastated, she fled home, attempted suicide and survived, but the emotional scars ran deep. ",42.194190186042334,0.5399681535640327
1040,1,Natalie Wood,84,negative,1285,1295,10,"Natalie never shared her side of the story, choosing instead to quietly move on. She married British actor Richard Gregerson, had a daughter, and seemed to find happiness, briefly. ",-98.02534767896708,-1.351994896670011
1040,1,Natalie Wood,85,negative,1295,1301,6,"That marriage soon fell apart, leaving her single again, but seemingly stronger.",112.89725454522181,1.493954932743596
1040,1,Natalie Wood,86,negative,1301,1312,11,"Then, as if on cue, she found herself in familiar arms, those of Robert Wagner. Within a year, they remarried, publicly declaring their love ""stronger and better than ever."" Their remarriage quickly turned into a rollercoaster, with highs of public success and lows that plunged into murky territory.",-28.57509365451625,-0.41491211602266276
1040,1,Natalie Wood,87,negative,1312,1331,19,"Their remarriage quickly turned into a rollercoaster, with highs of public success and lows that plunged into murky territory. Natalie focused on TV roles to spend more time at home with her kids, while Robert rediscovered his love for sailing, crediting Natalie for reigniting his passion for the sea.",-37.63039234809848,-0.5370940230375296
1040,1,Natalie Wood,88,negative,1331,1342,11,"That seemed sweet, right? Until you remember that gypsy prophecy about water, which suddenly makes it feel like a little less romance and more like tempting fate.",151.39901230541088,2.0134538853180013
1040,1,Natalie Wood,89,negative,1342,1357,15,"That brings us to November 29th, 1981. Robert, Natalie, and Christopher Walken, a mix of Hollywood elites and awkward third wheel, set sail off the coast of Santa Catalina for what should have been a relaxing weekend.",-7.642308256605095,-0.13246890508116171
1040,1,Natalie Wood,90,negative,1357,1378,21,"Instead, a cocktail of alcohol, old tensions, and bad decisions turned the trip into a stormy mess. The trio's dynamic reportedly flipped between playful banter and fiery arguments, but after a day of heavy drinking, the balance tipped hard toward chaos. At some point during the evening, tempers flared and an explosive fight broke out. ",-65.64001457416431,-0.9150240255864451
1040,1,Natalie Wood,91,negative,1378,1393,15,"Walken, clearly having no interest in playing referee, sought refuge with the boat's captain, Dennis Davern, leaving Robert and Natalie to duke it out. Other boaters in the area later recounted hearing the unmistakable sounds of a heated argument drifting over the water.",99.128795162138,1.3081789930416639
1040,1,Natalie Wood,92,negative,1393,1403,10,"Eventually, though, the shouting died down, and the night settled into an eerie, disquieting silence as everyone turned in. Or so they thought.",-17.39479883937129,-0.2640579269199899
1040,1,Natalie Wood,93,negative,1403,1414,11,"According to the official account, no one noticed Natalie was missing until around midnight. By the time a search began, it was too late. Natalie's lifeless body was discovered floating near the boat.",95.72038136630384,1.2621897317745618
1040,1,Natalie Wood,94,negative,1414,1425,11,"An autopsy report told a grim but sanitized story. There were bruises on her body because apparently drowning alone wasn't tragic enough, but no signs of a struggle.",-8.306028128312304,-0.14142438655040623
1040,1,Natalie Wood,95,negative,1425,1462,37,"The verdict, neat and tidy, was accidental drowning, case closed. Or at least that's how those with a vested interest in keeping secrets wanted it. For years, that's where the story sat, tucked neatly under a heavy blanket of silence. Thanks in part to some of the powerful men who had, let's say, left their mark on Natalie's life. Any new attempt to dig into the details was met with resistance and some jaw-dropping apathy. Take the corner, for instance, who reportedly waved off any lingering questions with the ominous phrase, ""Some things are better left unsaid."" And that doesn't exactly scream transparency.",-58.850791605459754,-0.8234179684551255
1040,1,Natalie Wood,96,negative,1462,1474,12,"But over the years, the official story began to crumble thanks largely to the shifting accounts of Robert and Christopher. Initially Wagner claimed that he had no idea how Natalie ended up in the water. ",172.93345273756304,2.3040151453638087
1040,1,Natalie Wood,97,negative,1474,1517,43,"Then as if inspired by late night brainstorming, he suggested she might have tried to take the dinghy ashore and had fallen out. Because of course a woman with a lifelong, very public fear of water would decide at midnight that was the ideal time to go for a solo dinghy adventure. Conveniently, the dinghy itself was missing when the Coast Guard arrived, raising more questions than answers.",5.611183640943761,0.04635864875715399
1040,1,Natalie Wood,98,negative,1517,1535,18,"For many, Wagner's revised account didn't just strain credibility. It wreaked of something darker. Why would Natalie, haunted by her mother's gypsy prophecy, willingly climb into a dinghy alone? Not to mention the bruises and the marks on her thighs and shins, suggesting a struggle, as if she'd been resisting something or someone, pushing or pulling her toward the water. Add to that, the wounds on her neck and head, possibly from being struck hard enough to lose consciousness. And a broken fingernail, a small haunting detail that hinted she may have clawed desperately to save her life. All these clues painted a picture far more chilling than an accidental fall.",-69.19339819295233,-0.9629693448509119
1040,1,Natalie Wood,99,negative,1535,1551,16,"In 2011, cracks began to form in the silence surrounding Natalie's death. Once again, Captain Dennis Davern, who was on the boat that night, claimed that Robert Wagner was responsible. When asked for details, he deflected, leaving investigators to dig further.",-7.987384949746804,-0.1371249777145603
1040,1,Natalie Wood,100,negative,1551,1562,11,"Natalie's sister, Lana Wood, added fuel. Alleging, Dennis told her Wagner had stopped him from searching for Natalie, allegedly saying quote, ""Leave her there. Teach her a lesson."" ",-56.94328724007384,-0.7976802728927237
1040,1,Natalie Wood,101,negative,1562,1574,12,"Dennis' confession led to the case being reopened, with Wagner named as a person of interest, but any new findings remain sealed, leaving the truth as murky as the waters Natalie feared, her entire life.",78.95411644326367,1.0359648118538776
